# evals, best
8.000000000000000000e+02,1.107992842869299501e+08
1.600000000000000000e+03,8.517962645743659139e+07
2.400000000000000000e+03,7.281792598496031761e+07
3.200000000000000000e+03,6.939457215193364024e+07
4.000000000000000000e+03,6.939457215193364024e+07
4.800000000000000000e+03,6.939457215193364024e+07
5.600000000000000000e+03,6.939457215193364024e+07
6.400000000000000000e+03,6.939457215193364024e+07
7.200000000000000000e+03,6.939457215193364024e+07
8.000000000000000000e+03,6.939457215193364024e+07
8.800000000000000000e+03,6.939457215193364024e+07
9.600000000000000000e+03,6.939457215193364024e+07
1.040000000000000000e+04,6.939457215193364024e+07
1.120000000000000000e+04,6.939457215193364024e+07
1.200000000000000000e+04,6.939457215193364024e+07
1.280000000000000000e+04,6.939457215193364024e+07
1.360000000000000000e+04,6.939457215193364024e+07
1.440000000000000000e+04,6.939457215193364024e+07
1.520000000000000000e+04,6.939457215193364024e+07
1.600000000000000000e+04,6.939457215193364024e+07
1.680000000000000000e+04,6.939457215193364024e+07
1.760000000000000000e+04,6.939457215193364024e+07
1.840000000000000000e+04,6.939457215193364024e+07
1.920000000000000000e+04,6.939457215193364024e+07
2.000000000000000000e+04,6.939457215193364024e+07
2.080000000000000000e+04,6.939457215193364024e+07
2.160000000000000000e+04,6.939457215193364024e+07
2.240000000000000000e+04,6.939457215193364024e+07
2.320000000000000000e+04,6.939457215193364024e+07
2.400000000000000000e+04,6.939457215193364024e+07
2.480000000000000000e+04,6.939457215193364024e+07
2.560000000000000000e+04,6.939457215193364024e+07
2.640000000000000000e+04,6.939457215193364024e+07
2.720000000000000000e+04,6.939457215193364024e+07
2.800000000000000000e+04,6.939457215193364024e+07
2.880000000000000000e+04,6.939457215193364024e+07
2.960000000000000000e+04,6.939457215193364024e+07
3.040000000000000000e+04,6.939457215193364024e+07
3.120000000000000000e+04,6.939457215193364024e+07
3.200000000000000000e+04,6.939457215193364024e+07
3.280000000000000000e+04,6.939457215193364024e+07
3.360000000000000000e+04,6.939457215193364024e+07
3.440000000000000000e+04,6.939457215193364024e+07
3.520000000000000000e+04,6.939457215193364024e+07
3.600000000000000000e+04,6.939457215193364024e+07
3.680000000000000000e+04,6.939457215193364024e+07
